ID	DOMES	Date	B	L	Helips	Hnorm	ZTD	mZTD	GradN	GradE	mGradN	mGradE
VLNS	10801M001	2020-07-07 18:30:00.0	54.65314	25.29867	240.907	215.94	2,354.7	1	-0.55	1.36	0.12	0.11
WADO	NDNT-WADO	2020-07-07 09:00:00.0	49.88408	19.48592	329.965	288.451	2,347.8	1.5	-0.1	-0.08	0.21	0.21
WADO	NDNT-WADO	2020-07-07 09:30:00.0	49.88408	19.48592	329.965	288.451	2,351.4	1.4	0.12	0.77	0.21	0.19
WADO	NDNT-WADO	2020-07-07 10:00:00.0	49.88408	19.48592	329.962	288.448	2,346.3	1.1	-0.79	0.68	0.15	0.17
WADO	NDNT-WADO	2020-07-07 10:30:00.0	49.88408	19.48592	329.962	288.448	2,345.8	1.3	-1.06	1.05	0.2	0.19
WADO	NDNT-WADO	2020-07-07 11:00:00.0	49.88408	19.48592	329.972	288.458	2,341.2	1.4	-0.47	-0.74	0.27	0.16
WADO	NDNT-WADO	2020-07-07 11:30:00.0	49.88408	19.48592	329.972	288.458	2,349.8	1.7	0.51	-0.49	0.31	0.23
WADO	NDNT-WADO	2020-07-07 12:00:00.0	49.88408	19.48592	329.979	288.465	2,342.8	1.6	-0.68	1.14	0.24	0.22
WADO	NDNT-WADO	2020-07-07 12:30:00.0	49.88408	19.48592	329.979	288.465	2,339	1.4	-0.23	0.43	0.21	0.23
WADO	NDNT-WADO	2020-07-07 13:00:00.0	49.88408	19.48592	329.976	288.462	2,338.6	1.4	-0.77	1.05	0.18	0.22
WADO	NDNT-WADO	2020-07-07 13:30:00.0	49.88408	19.48592	329.976	288.462	2,334.6	1.7	-1.47	0.15	0.3	0.3
WADO	NDNT-WADO	2020-07-07 14:00:00.0	49.88408	19.48592	329.983	288.469	2,336.9	1.4	-1.13	-0.21	0.28	0.23
WADO	NDNT-WADO	2020-07-07 14:30:00.0	49.88408	19.48592	329.983	288.469	2,334.8	1.8	-0.84	-0.33	0.36	0.31
WADO	NDNT-WADO	2020-07-07 15:00:00.0	49.88408	19.48592	329.989	288.475	2,333.1	1.5	0.02	-0.86	0.23	0.26
WADO	NDNT-WADO	2020-07-07 15:30:00.0	49.88408	19.48592	329.989	288.475	2,334.8	1.5	0.05	-0.46	0.22	0.33
WADO	NDNT-WADO	2020-07-07 16:00:00.0	49.88408	19.48592	329.986	288.472	2,339.6	1.4	0.3	-0.82	0.21	0.26
WADO	NDNT-WADO	2020-07-07 16:30:00.0	49.88408	19.48592	329.986	288.472	2,339.8	1.6	0.17	-1.05	0.23	0.35
WADO	NDNT-WADO	2020-07-07 17:00:00.0	49.88408	19.48592	329.987	288.473	2,345.3	1.3	0.98	-0.47	0.21	0.26
WADO	NDNT-WADO	2020-07-07 17:30:00.0	49.88408	19.48592	329.987	288.473	2,343.9	1.4	0.82	-1.16	0.26	0.3
WADO	NDNT-WADO	2020-07-07 18:00:00.0	49.88408	19.48592	329.972	288.458	2,338.8	1.4	1.15	-0.11	0.21	0.22
WADO	NDNT-WADO	2020-07-07 18:30:00.0	49.88408	19.48592	329.972	288.458	2,337.4	1.4	1.75	0.19	0.2	0.21
WARN	14277M002	2020-07-07 09:00:00.0	54.16978	12.10142	50.809	12.67	2,415.1	1.3	-0.74	-0.12	0.16	0.17
WARN	14277M002	2020-07-07 09:30:00.0	54.16978	12.10142	50.809	12.67	2,413.7	1.4	-0.53	0.77	0.17	0.18
WARN	14277M002	2020-07-07 10:00:00.0	54.16978	12.10142	50.806	12.667	2,407.2	1.4	-0.4	0.41	0.17	0.2
WARN	14277M002	2020-07-07 10:30:00.0	54.16978	12.10142	50.806	12.667	2,408.5	1.6	-0.83	0.13	0.19	0.2
WARN	14277M002	2020-07-07 11:00:00.0	54.16978	12.10142	50.811	12.672	2,409.9	1.5	-0.01	0.17	0.22	0.15
WARN	14277M002	2020-07-07 11:30:00.0	54.16978	12.10142	50.811	12.672	2,419	1.8	-0.48	0.42	0.27	0.24
WARN	14277M002	2020-07-07 12:00:00.0	54.16978	12.10142	50.816	12.677	2,419.7	1.6	-0.93	0.39	0.18	0.2
WARN	14277M002	2020-07-07 12:30:00.0	54.16978	12.10142	50.816	12.677	2,419.5	1.5	-0.64	0.24	0.19	0.18
WARN	14277M002	2020-07-07 13:00:00.0	54.16978	12.10142	50.813	12.674	2,429	1.1	-0.97	-1.36	0.12	0.13
WARN	14277M002	2020-07-07 13:30:00.0	54.16978	12.10142	50.813	12.674	2,435.1	1.3	-0.66	-1.46	0.16	0.21
WARN	14277M002	2020-07-07 14:00:00.0	54.16978	12.10142	50.809	12.67	2,438	1.3	-0.85	-0.3	0.17	0.19
WARN	14277M002	2020-07-07 14:30:00.0	54.16978	12.10142	50.809	12.67	2,441.3	1.5	-0.27	-1.6	0.24	0.21
WARN	14277M002	2020-07-07 15:00:00.0	54.16978	12.10142	50.808	12.669	2,436.9	1.4	-1.26	-0.71	0.17	0.16
WARN	14277M002	2020-07-07 15:30:00.0	54.16978	12.10142	50.808	12.669	2,438.8	1.6	-0.99	-1.3	0.21	0.25
WARN	14277M002	2020-07-07 16:00:00.0	54.16978	12.10142	50.8	12.661	2,460.2	1.3	-1.27	-0.98	0.16	0.18
WARN	14277M002	2020-07-07 16:30:00.0	54.16978	12.10142	50.8	12.661	2,463.6	1.4	-1.47	-0.14	0.19	0.21
WARN	14277M002	2020-07-07 17:00:00.0	54.16978	12.10142	50.809	12.67	2,454.8	1.2	-2.17	-0.18	0.15	0.18
WARN	14277M002	2020-07-07 17:30:00.0	54.16978	12.10142	50.809	12.67	2,450.5	1.2	-2.36	0.32	0.15	0.21
WARN	14277M002	2020-07-07 18:00:00.0	54.16978	12.10142	50.806	12.667	2,435.4	1.2	-1.87	0.6	0.15	0.18
WARN	14277M002	2020-07-07 18:30:00.0	54.16978	12.10142	50.806	12.667	2,432.4	1.3	-1.59	-0.18	0.14	0.19
WAT1	12297M001	2020-07-07 09:00:00.0	52.25383	20.90383	151.654	120.307	2,390.7	1.1	-1.42	0.62	0.15	0.15
WAT1	12297M001	2020-07-07 09:30:00.0	52.25383	20.90383	151.654	120.307	2,387	1.2	-1.5	0.68	0.17	0.17
WAT1	12297M001	2020-07-07 10:00:00.0	52.25383	20.90383	151.653	120.306	2,387.2	1.1	-0.79	0.44	0.15	0.17
WAT1	12297M001	2020-07-07 10:30:00.0	52.25383	20.90383	151.653	120.306	2,384.3	1.4	-0.63	0.18	0.21	0.25
WAT1	12297M001	2020-07-07 11:00:00.0	52.25383	20.90383	151.657	120.31	2,381.8	1.2	-0.38	0.57	0.26	0.15
WAT1	12297M001	2020-07-07 11:30:00.0	52.25383	20.90383	151.657	120.31	2,381.7	1.6	0.11	0.19	0.3	0.22
WAT1	12297M001	2020-07-07 12:00:00.0	52.25383	20.90383	151.657	120.31	2,385.7	1.4	-0.27	0.49	0.22	0.21
WAT1	12297M001	2020-07-07 12:30:00.0	52.25383	20.90383	151.657	120.31	2,379.3	1.3	-1.53	-0.56	0.18	0.2
WAT1	12297M001	2020-07-07 13:00:00.0	52.25383	20.90383	151.657	120.31	2,389.1	1.3	-1.08	-0.34	0.18	0.2
WAT1	12297M001	2020-07-07 13:30:00.0	52.25383	20.90383	151.657	120.31	2,388.3	1.5	-0.54	-0.08	0.23	0.25
WAT1	12297M001	2020-07-07 14:00:00.0	52.25383	20.90383	151.656	120.309	2,380.9	1.4	-0.37	0.03	0.23	0.21
WAT1	12297M001	2020-07-07 14:30:00.0	52.25383	20.90383	151.656	120.309	2,389.4	1.6	-0.9	-0.57	0.29	0.26
WAT1	12297M001	2020-07-07 15:00:00.0	52.25383	20.90383	151.654	120.307	2,387	1.4	0.14	-1.38	0.25	0.18
WAT1	12297M001	2020-07-07 15:30:00.0	52.25383	20.90383	151.654	120.307	2,385.8	1.6	1.05	-0.46	0.28	0.23
WAT1	12297M001	2020-07-07 16:00:00.0	52.25383	20.90383	151.65	120.303	2,380.4	1.2	0.1	-0.59	0.18	0.19
WAT1	12297M001	2020-07-07 16:30:00.0	52.25383	20.90383	151.65	120.303	2,382.8	1.5	0.22	-1.4	0.2	0.3
WAT1	12297M001	2020-07-07 17:00:00.0	52.25383	20.90383	151.653	120.306	2,379	1.2	-1.27	0.31	0.19	0.22
WAT1	12297M001	2020-07-07 17:30:00.0	52.25383	20.90383	151.653	120.306	2,375.3	1.1	-1.11	0.28	0.21	0.22
WAT1	12297M001	2020-07-07 18:00:00.0	52.25383	20.90383	151.652	120.305	2,373.5	1.2	-0.16	0.36	0.19	0.18
WAT1	12297M001	2020-07-07 18:30:00.0	52.25383	20.90383	151.652	120.305	2,378.8	1.2	-0.39	0.09	0.19	0.19
WIEL	18968M001	2020-07-07 09:00:00.0	51.21936	18.57175	233.931	196.058	2,357.7	1.6	-0.04	0.84	0.23	0.24
WIEL	18968M001	2020-07-07 09:30:00.0	51.21936	18.57175	233.931	196.058	2,356.4	1.6	-0.35	1.26	0.25	0.24
WIEL	18968M001	2020-07-07 10:00:00.0	51.21936	18.57175	233.927	196.054	2,359.2	1.3	-1.3	1.34	0.19	0.21
WIEL	18968M001	2020-07-07 10:30:00.0	51.21936	18.57175	233.927	196.054	2,358.4	1.7	-1.2	1.84	0.25	0.3
WIEL	18968M001	2020-07-07 11:00:00.0	51.21936	18.57175	233.919	196.046	2,362.6	1.4	1.35	1.18	0.27	0.16
WIEL	18968M001	2020-07-07 11:30:00.0	51.21936	18.57175	233.919	196.046	2,368.8	1.7	1.96	2.11	0.32	0.26
WIEL	18968M001	2020-07-07 12:00:00.0	51.21936	18.57175	233.929	196.056	2,369.5	1.8	0.81	2.86	0.27	0.26
WIEL	18968M001	2020-07-07 12:30:00.0	51.21936	18.57175	233.929	196.056	2,372.3	1.6	-0.02	1.6	0.22	0.24
WIEL	18968M001	2020-07-07 13:00:00.0	51.21936	18.57175	233.921	196.048	2,369.8	1.4	0.38	1.34	0.2	0.24
WIEL	18968M001	2020-07-07 13:30:00.0	51.21936	18.57175	233.921	196.048	2,376.2	1.9	1.64	1.04	0.32	0.34
WIEL	18968M001	2020-07-07 14:00:00.0	51.21936	18.57175	233.906	196.033	2,375.2	1.4	-0.11	2.36	0.29	0.24
WIEL	18968M001	2020-07-07 14:30:00.0	51.21936	18.57175	233.906	196.033	2,360.8	1.8	0.4	1.78	0.38	0.3
WIEL	18968M001	2020-07-07 15:00:00.0	51.21936	18.57175	233.897	196.024	2,369.9	1.7	-0.22	0.44	0.29	0.28
WIEL	18968M001	2020-07-07 15:30:00.0	51.21936	18.57175	233.897	196.024	2,363.9	1.8	-0.18	0.93	0.29	0.36
WIEL	18968M001	2020-07-07 16:00:00.0	51.21936	18.57175	233.906	196.033	2,362.7	1.3	-0.44	0.61	0.19	0.23
WIEL	18968M001	2020-07-07 16:30:00.0	51.21936	18.57175	233.906	196.033	2,364.6	1.5	-1.42	1.27	0.21	0.29
WIEL	18968M001	2020-07-07 17:00:00.0	51.21936	18.57175	233.906	196.033	2,363	1.3	-0.93	0.27	0.19	0.23
WIEL	18968M001	2020-07-07 17:30:00.0	51.21936	18.57175	233.906	196.033	2,365.8	1.3	-1.5	0.03	0.21	0.24
WIEL	18968M001	2020-07-07 18:00:00.0	51.21936	18.57175	233.913	196.04	2,361.4	1.3	-1.46	0.19	0.2	0.21
WIEL	18968M001	2020-07-07 18:30:00.0	51.21936	18.57175	233.913	196.04	2,359.8	1.3	-1.9	0.47	0.21	0.2
WLAD	12222M001	2020-07-07 09:00:00.0	54.79675	18.41875	34.763	5.883	2,396	1.2	-0.18	-0.37	0.16	0.17
WLAD	12222M001	2020-07-07 09:30:00.0	54.79675	18.41875	34.763	5.883	2,402.7	1.3	0.17	0.01	0.18	0.17
WLAD	12222M001	2020-07-07 10:00:00.0	54.79675	18.41875	34.762	5.882	2,407.8	1.1	-0.31	-0.88	0.16	0.18
WLAD	12222M001	2020-07-07 10:30:00.0	54.79675	18.41875	34.762	5.882	2,407.8	1.5	-0.41	-0.72	0.18	0.26
WLAD	12222M001	2020-07-07 11:00:00.0	54.79675	18.41875	34.764	5.884	2,399.9	1.8	-0.77	-0.16	0.27	0.22
WLAD	12222M001	2020-07-07 11:30:00.0	54.79675	18.41875	34.764	5.884	2,401.3	2	-1.42	-0.48	0.34	0.3
WLAD	12222M001	2020-07-07 12:00:00.0	54.79675	18.41875	34.768	5.888	2,397.8	1.6	-0.83	0.14	0.23	0.22
WLAD	12222M001	2020-07-07 12:30:00.0	54.79675	18.41875	34.768	5.888	2,398.8	1.5	-0.55	-0.68	0.21	0.2
WLAD	12222M001	2020-07-07 13:00:00.0	54.79675	18.41875	34.763	5.883	2,412.4	1.1	-0.67	-1.12	0.13	0.16
WLAD	12222M001	2020-07-07 13:30:00.0	54.79675	18.41875	34.763	5.883	2,414.7	1.3	-0.54	-0.33	0.18	0.23
WLAD	12222M001	2020-07-07 14:00:00.0	54.79675	18.41875	34.767	5.887	2,408.7	1.2	-1.22	-0.29	0.2	0.19
WLAD	12222M001	2020-07-07 14:30:00.0	54.79675	18.41875	34.767	5.887	2,409.4	1.4	-0.96	-0.03	0.26	0.23
WLAD	12222M001	2020-07-07 15:00:00.0	54.79675	18.41875	34.767	5.887	2,407.6	1.4	-0.39	0.61	0.2	0.21
WLAD	12222M001	2020-07-07 15:30:00.0	54.79675	18.41875	34.767	5.887	2,406.9	1.4	-0.2	0.87	0.21	0.26
WLAD	12222M001	2020-07-07 16:00:00.0	54.79675	18.41875	34.765	5.885	2,401.5	1.2	-0.25	0.69	0.16	0.18
WLAD	12222M001	2020-07-07 16:30:00.0	54.79675	18.41875	34.765	5.885	2,401.5	1.4	-0.07	-0.26	0.22	0.25
WLAD	12222M001	2020-07-07 17:00:00.0	54.79675	18.41875	34.762	5.882	2,402.5	1.2	-0.76	-0.34	0.17	0.21
WLAD	12222M001	2020-07-07 17:30:00.0	54.79675	18.41875	34.762	5.882	2,405.8	1.2	-0.3	0.18	0.16	0.21
WLAD	12222M001	2020-07-07 18:00:00.0	54.79675	18.41875	34.762	5.882	2,399.1	1.1	-0.37	0.46	0.18	0.18
WLAD	12222M001	2020-07-07 18:30:00.0	54.79675	18.41875	34.762	5.882	2,397.4	1.2	-0.57	0.35	0.18	0.18
WLDW	12299M001	2020-07-07 09:00:00.0	51.54528	23.55719	210.967	182.312	2,409.8	1.3	-0.35	-0.58	0.15	0.15
WLDW	12299M001	2020-07-07 09:30:00.0	51.54528	23.55719	210.967	182.312	2,411.2	1.4	-0.46	-1.48	0.17	0.16
WLDW	12299M001	2020-07-07 10:00:00.0	51.54528	23.55719	210.975	182.32	2,406.9	1.2	-0.94	-0.6	0.14	0.13
WLDW	12299M001	2020-07-07 10:30:00.0	51.54528	23.55719	210.975	182.32	2,410.3	1.6	-0.86	0.16	0.27	0.18
WLDW	12299M001	2020-07-07 11:00:00.0	51.54528	23.55719	210.966	182.311	2,401	1.3	-1.3	0.22	0.29	0.16
WLDW	12299M001	2020-07-07 11:30:00.0	51.54528	23.55719	210.966	182.311	2,401.8	1.6	-1.34	-0.06	0.31	0.19
WLDW	12299M001	2020-07-07 12:00:00.0	51.54528	23.55719	210.962	182.307	2,410.4	1.5	-0.16	2.01	0.22	0.21
WLDW	12299M001	2020-07-07 12:30:00.0	51.54528	23.55719	210.962	182.307	2,394.2	1.4	-0.52	2.4	0.17	0.21
WLDW	12299M001	2020-07-07 13:00:00.0	51.54528	23.55719	210.961	182.306	2,394.8	1.3	-0.35	2.58	0.19	0.16
WLDW	12299M001	2020-07-07 13:30:00.0	51.54528	23.55719	210.961	182.306	2,393.6	1.4	-0.24	1.84	0.22	0.18
WLDW	12299M001	2020-07-07 14:00:00.0	51.54528	23.55719	210.961	182.306	2,377.1	1.3	-0.15	2.52	0.23	0.19
WLDW	12299M001	2020-07-07 14:30:00.0	51.54528	23.55719	210.961	182.306	2,365.9	1.6	0.16	1.05	0.33	0.23
WLDW	12299M001	2020-07-07 15:00:00.0	51.54528	23.55719	210.953	182.298	2,366.4	1.5	-0.99	1.43	0.25	0.16
WLDW	12299M001	2020-07-07 15:30:00.0	51.54528	23.55719	210.953	182.298	2,368.2	1.7	-0.78	2.15	0.21	0.21
WLDW	12299M001	2020-07-07 16:00:00.0	51.54528	23.55719	210.951	182.296	2,365.3	1.3	-0.26	1.15	0.17	0.18
WLDW	12299M001	2020-07-07 16:30:00.0	51.54528	23.55719	210.951	182.296	2,374.8	1.5	0.39	0.12	0.18	0.28
WLDW	12299M001	2020-07-07 17:00:00.0	51.54528	23.55719	210.952	182.297	2,372.2	1.4	-1.35	0.22	0.18	0.21
WLDW	12299M001	2020-07-07 17:30:00.0	51.54528	23.55719	210.952	182.297	2,363.7	1.3	-0.16	0.38	0.16	0.21
WLDW	12299M001	2020-07-07 18:00:00.0	51.54528	23.55719	210.955	182.3	2,359.5	1.3	-1.04	1.89	0.18	0.18
WLDW	12299M001	2020-07-07 18:30:00.0	51.54528	23.55719	210.955	182.3	2,354.8	1.4	-0.43	1.21	0.2	0.17
WLOC	18999M001	2020-07-07 09:00:00.0	52.65872	19.06694	107.562	76.67	2,389.5	1.1	-0.94	0.18	0.14	0.15
WLOC	18999M001	2020-07-07 09:30:00.0	52.65872	19.06694	107.562	76.67	2,386.3	1.2	-1.28	-0.23	0.16	0.16
WLOC	18999M001	2020-07-07 10:00:00.0	52.65872	19.06694	107.562	76.67	2,387.8	1.1	-1.28	-0.24	0.14	0.15
WLOC	18999M001	2020-07-07 10:30:00.0	52.65872	19.06694	107.562	76.67	2,387.1	1.4	-0.72	-0.79	0.19	0.19
WLOC	18999M001	2020-07-07 11:00:00.0	52.65872	19.06694	107.565	76.673	2,381.2	1.2	-0.19	-0.15	0.26	0.14
WLOC	18999M001	2020-07-07 11:30:00.0	52.65872	19.06694	107.565	76.673	2,386.9	1.6	-0.37	0.35	0.3	0.21
WLOC	18999M001	2020-07-07 12:00:00.0	52.65872	19.06694	107.567	76.675	2,384.6	1.4	-1.09	0.06	0.2	0.17
WLOC	18999M001	2020-07-07 12:30:00.0	52.65872	19.06694	107.567	76.675	2,383	1.4	-0.77	0.34	0.19	0.16
WLOC	18999M001	2020-07-07 13:00:00.0	52.65872	19.06694	107.565	76.673	2,389.8	1	-0.13	-0.4	0.14	0.13
WLOC	18999M001	2020-07-07 13:30:00.0	52.65872	19.06694	107.565	76.673	2,390.7	1.2	-0.3	0.42	0.18	0.18
WLOC	18999M001	2020-07-07 14:00:00.0	52.65872	19.06694	107.564	76.672	2,384.1	1.1	-0.16	-0.32	0.18	0.17
WLOC	18999M001	2020-07-07 14:30:00.0	52.65872	19.06694	107.564	76.672	2,386.3	1.4	-0.26	-0.05	0.26	0.21
WLOC	18999M001	2020-07-07 15:00:00.0	52.65872	19.06694	107.568	76.676	2,387.5	1.2	0.15	-0.21	0.19	0.16
WLOC	18999M001	2020-07-07 15:30:00.0	52.65872	19.06694	107.568	76.676	2,389	1.3	0.14	0.11	0.18	0.23
WLOC	18999M001	2020-07-07 16:00:00.0	52.65872	19.06694	107.565	76.673	2,392.7	1.1	-0.36	-0.3	0.13	0.15
WLOC	18999M001	2020-07-07 16:30:00.0	52.65872	19.06694	107.565	76.673	2,393.1	1.2	-0.94	0.49	0.15	0.18
WLOC	18999M001	2020-07-07 17:00:00.0	52.65872	19.06694	107.563	76.671	2,392.6	1.1	-0.06	-0.08	0.16	0.17
WLOC	18999M001	2020-07-07 17:30:00.0	52.65872	19.06694	107.563	76.671	2,397.9	1	-0.32	-0.26	0.12	0.16
WLOC	18999M001	2020-07-07 18:00:00.0	52.65872	19.06694	107.565	76.673	2,393	1.1	-0.18	0.36	0.15	0.16
WLOC	18999M001	2020-07-07 18:30:00.0	52.65872	19.06694	107.565	76.673	2,389.5	1.1	-0.32	0.32	0.16	0.16
WLOS	NDNT-WLOS	2020-07-07 09:00:00.0	50.84944	19.97483	294.424	257.073	2,350.1	0.9	-0.19	0.5	0.1	0.11
WLOS	NDNT-WLOS	2020-07-07 09:30:00.0	50.84944	19.97483	294.424	257.073	2,352.2	1	-0.47	-0.38	0.12	0.11
WLOS	NDNT-WLOS	2020-07-07 10:00:00.0	50.84944	19.97483	294.422	257.071	2,353	1	-0.04	-0.61	0.12	0.12
WLOS	NDNT-WLOS	2020-07-07 10:30:00.0	50.84944	19.97483	294.422	257.071	2,351.2	1.2	-0.49	0.72	0.19	0.14
WLOS	NDNT-WLOS	2020-07-07 11:00:00.0	50.84944	19.97483	294.433	257.082	2,350.9	1.1	-0.33	-0.65	0.24	0.13
WLOS	NDNT-WLOS	2020-07-07 11:30:00.0	50.84944	19.97483	294.433	257.082	2,349.1	1.6	0.19	-1.08	0.3	0.2
WLOS	NDNT-WLOS	2020-07-07 12:00:00.0	50.84944	19.97483	294.433	257.082	2,344.8	1.3	-0.97	-0.23	0.19	0.14
WLOS	NDNT-WLOS	2020-07-07 12:30:00.0	50.84944	19.97483	294.433	257.082	2,340.9	1.2	-0.77	0.26	0.13	0.16
WLOS	NDNT-WLOS	2020-07-07 13:00:00.0	50.84944	19.97483	294.435	257.084	2,343.7	0.9	-0.9	0.62	0.11	0.1
WLOS	NDNT-WLOS	2020-07-07 13:30:00.0	50.84944	19.97483	294.435	257.084	2,344.2	1	-0.35	0.14	0.13	0.15
WLOS	NDNT-WLOS	2020-07-07 14:00:00.0	50.84944	19.97483	294.434	257.083	2,341.3	1.1	-0.58	-1.54	0.17	0.18
WLOS	NDNT-WLOS	2020-07-07 14:30:00.0	50.84944	19.97483	294.434	257.083	2,342.4	1.4	0.61	-0.72	0.27	0.22
WLOS	NDNT-WLOS	2020-07-07 15:00:00.0	50.84944	19.97483	294.43	257.079	2,341.2	1.1	0.15	-0.29	0.15	0.13
WLOS	NDNT-WLOS	2020-07-07 15:30:00.0	50.84944	19.97483	294.43	257.079	2,345.8	1.1	0.44	0.24	0.15	0.17
WLOS	NDNT-WLOS	2020-07-07 16:00:00.0	50.84944	19.97483	294.431	257.08	2,343.9	1.1	-0.34	0.15	0.13	0.14
WLOS	NDNT-WLOS	2020-07-07 16:30:00.0	50.84944	19.97483	294.431	257.08	2,338.1	1.2	0.1	-0.64	0.14	0.18
WLOS	NDNT-WLOS	2020-07-07 17:00:00.0	50.84944	19.97483	294.428	257.077	2,346.8	1.1	0.1	1.19	0.16	0.17
WLOS	NDNT-WLOS	2020-07-07 17:30:00.0	50.84944	19.97483	294.428	257.077	2,339.9	1	-0.85	0.03	0.12	0.16
WLOS	NDNT-WLOS	2020-07-07 18:00:00.0	50.84944	19.97483	294.423	257.072	2,335.5	1	-0.38	0.08	0.12	0.13
WLOS	NDNT-WLOS	2020-07-07 18:30:00.0	50.84944	19.97483	294.423	257.072	2,340.2	1	0.26	0.08	0.14	0.13
WOD1	18998M001	2020-07-07 09:00:00.0	50.00017	18.45844	298.986	256.735	2,350.8	1.2	-0.05	0.46	0.15	0.15
WOD1	18998M001	2020-07-07 09:30:00.0	50.00017	18.45844	298.986	256.735	2,344.4	1.3	-0.77	0.12	0.17	0.15
WOD1	18998M001	2020-07-07 10:00:00.0	50.00017	18.45844	298.987	256.736	2,344.9	1.1	-0.4	-0.31	0.14	0.15
WOD1	18998M001	2020-07-07 10:30:00.0	50.00017	18.45844	298.987	256.736	2,347.4	1.3	-0.28	-0.44	0.19	0.18
WOD1	18998M001	2020-07-07 11:00:00.0	50.00017	18.45844	298.989	256.738	2,346.1	1.3	-0.1	-0.37	0.24	0.14
WOD1	18998M001	2020-07-07 11:30:00.0	50.00017	18.45844	298.989	256.738	2,348.5	1.7	0.75	-0.15	0.3	0.21
WOD1	18998M001	2020-07-07 12:00:00.0	50.00017	18.45844	298.993	256.742	2,353.5	1.4	-0.67	0.22	0.22	0.17
WOD1	18998M001	2020-07-07 12:30:00.0	50.00017	18.45844	298.993	256.742	2,352	1.3	-0.38	-0.65	0.16	0.17
WOD1	18998M001	2020-07-07 13:00:00.0	50.00017	18.45844	298.991	256.74	2,357	1.1	-0.81	-0.2	0.14	0.13
WOD1	18998M001	2020-07-07 13:30:00.0	50.00017	18.45844	298.991	256.74	2,360.1	1.3	0.09	-0.49	0.18	0.2
WOD1	18998M001	2020-07-07 14:00:00.0	50.00017	18.45844	298.994	256.743	2,354.7	1.2	-0.18	0.1	0.22	0.2
WOD1	18998M001	2020-07-07 14:30:00.0	50.00017	18.45844	298.994	256.743	2,352.5	1.6	-0.64	-0.8	0.31	0.25
WOD1	18998M001	2020-07-07 15:00:00.0	50.00017	18.45844	298.988	256.737	2,354	1.4	-0.07	-0.5	0.23	0.19
WOD1	18998M001	2020-07-07 15:30:00.0	50.00017	18.45844	298.988	256.737	2,354.8	1.5	0.29	-0.34	0.2	0.24
WOD1	18998M001	2020-07-07 16:00:00.0	50.00017	18.45844	298.982	256.731	2,357.9	1.8	-1.22	-1.5	0.26	0.32
WOD1	18998M001	2020-07-07 16:30:00.0	50.00017	18.45844	298.982	256.731	2,355.6	1.8	-1.37	-1.81	0.26	0.37
WOD1	18998M001	2020-07-07 17:00:00.0	50.00017	18.45844	298.989	256.738	2,352.7	1.2	-1.04	0.43	0.18	0.19
WOD1	18998M001	2020-07-07 17:30:00.0	50.00017	18.45844	298.989	256.738	2,349.8	1.1	-0.09	0	0.14	0.18
WOD1	18998M001	2020-07-07 18:00:00.0	50.00017	18.45844	298.992	256.741	2,351.9	1.2	-0.49	1.13	0.15	0.17
WOD1	18998M001	2020-07-07 18:30:00.0	50.00017	18.45844	298.992	256.741	2,351.3	1.3	-1.22	0.38	0.18	0.18
WRKI	18997M001	2020-07-07 09:00:00.0	52.70556	16.37108	95.268	60.758	2,383.3	1.2	-1.67	0.51	0.17	0.17
WRKI	18997M001	2020-07-07 09:30:00.0	52.70556	16.37108	95.268	60.758	2,388.7	1.3	-1.12	-0.16	0.18	0.18
WRKI	18997M001	2020-07-07 10:00:00.0	52.70556	16.37108	95.27	60.76	2,393.2	1.2	0.14	-1.08	0.16	0.17
WRKI	18997M001	2020-07-07 10:30:00.0	52.70556	16.37108	95.27	60.76	2,398.2	1.5	0.26	-1.48	0.23	0.21
WRKI	18997M001	2020-07-07 11:00:00.0	52.70556	16.37108	95.274	60.764	2,398.3	1.6	0	-0.98	0.3	0.17
WRKI	18997M001	2020-07-07 11:30:00.0	52.70556	16.37108	95.274	60.764	2,401	2.4	0.05	-0.76	0.4	0.3
WRKI	18997M001	2020-07-07 12:00:00.0	52.70556	16.37108	95.277	60.767	2,388.3	1.8	-0.76	0.03	0.29	0.24
WRKI	18997M001	2020-07-07 12:30:00.0	52.70556	16.37108	95.277	60.767	2,386.3	1.6	-0.9	-0.13	0.26	0.21
WRKI	18997M001	2020-07-07 13:00:00.0	52.70556	16.37108	95.27	60.76	2,397.6	1.3	-1.51	-0.38	0.2	0.17
WRKI	18997M001	2020-07-07 13:30:00.0	52.70556	16.37108	95.27	60.76	2,400.5	1.6	-1.91	-0.46	0.26	0.26
WRKI	18997M001	2020-07-07 14:00:00.0	52.70556	16.37108	95.272	60.762	2,395.1	1.3	-0.74	-1.09	0.22	0.21
WRKI	18997M001	2020-07-07 14:30:00.0	52.70556	16.37108	95.272	60.762	2,395.4	1.6	-0.6	-0.23	0.29	0.25
WRKI	18997M001	2020-07-07 15:00:00.0	52.70556	16.37108	95.278	60.768	2,389.3	1.5	0.09	0.3	0.23	0.18
WRKI	18997M001	2020-07-07 15:30:00.0	52.70556	16.37108	95.278	60.768	2,389.6	1.6	-0.87	1.01	0.25	0.28
WRKI	18997M001	2020-07-07 16:00:00.0	52.70556	16.37108	95.275	60.765	2,395.9	1.4	-0.48	-0.85	0.19	0.23
WRKI	18997M001	2020-07-07 16:30:00.0	52.70556	16.37108	95.275	60.765	2,391.4	1.5	-0.53	-0.64	0.22	0.3
